entity_address_id,entity_id,address_id,type,link,start_date,end_date
2578,10112994,14107398,registered_address,registered address,,
2579,10113125,14097370,registered_address,registered address,,
2580,10113182,14093794,registered_address,registered address,,
2581,10137306,14106952,registered_address,registered address,,
2582,10113357,14107399,registered_address,registered address,,
2583,10113443,14093485,registered_address,registered address,,
2584,10113649,14097369,registered_address,registered address,,
2585,10113657,14099417,registered_address,registered address,,
2586,10113664,14098966,registered_address,registered address,,
2587,10113790,14099961,registered_address,registered address,,
2588,10113801,14099583,registered_address,registered address,,
2589,10113807,14098270,registered_address,registered address,,
2590,10113877,14102996,registered_address,registered address,,
2591,10113909,14096653,registered_address,registered address,,
2592,10114016,14091102,registered_address,registered address,,
2593,10114050,14091579,registered_address,registered address,,
2594,10114078,14092915,registered_address,registered address,,
2595,10114191,14097922,registered_address,registered address,,
2596,10141570,14095252,registered_address,registered address,,
2597,10114274,14101410,registered_address,registered address,,
2598,10114358,14100630,registered_address,registered address,,
2599,10142536,14091579,registered_address,registered address,,
2600,10114472,14104469,registered_address,registered address,,
2601,10114495,14103744,registered_address,registered address,,
2602,10114496,14101062,registered_address,registered address,,
2603,10114710,14099155,registered_address,registered address,,
2604,10114716,14093440,registered_address,registered address,,
2605,10114720,14094862,registered_address,registered address,,
2606,10114866,14104880,registered_address,registered address,,
2607,10114867,14105963,registered_address,registered address,,
2608,10114871,14099684,registered_address,registered address,,
2609,10114874,14091881,registered_address,registered address,,
2610,10114922,14092847,registered_address,registered address,,
2611,10114924,14099754,registered_address,registered address,,
2612,10114953,14101276,registered_address,registered address,,
2613,10114974,14093297,registered_address,registered address,,
2614,10114987,14097800,registered_address,registered address,,
2615,10114996,14090984,registered_address,registered address,,
2616,10115027,14098838,registered_address,registered address,,
2617,10115037,14101003,registered_address,registered address,,
2618,10115044,14098253,registered_address,registered address,,
2619,10115051,14098253,registered_address,registered address,,
2620,10115053,14095786,registered_address,registered address,,
2621,10115058,14107870,registered_address,registered address,,
2622,10115059,14091710,registered_address,registered address,,
2623,10115102,14097800,registered_address,registered address,,
2624,10115128,14104242,registered_address,registered address,,
2625,10115151,14107399,registered_address,registered address,,
2626,10115286,14107399,registered_address,registered address,,
2627,10115161,14097079,registered_address,registered address,,
2628,10115171,14097079,registered_address,registered address,,
2629,10115226,14102451,registered_address,registered address,,
2630,10115257,14095260,registered_address,registered address,,
2631,10115365,14096294,registered_address,registered address,,
2632,10115456,14093415,registered_address,registered address,,
2633,10115468,14094632,registered_address,registered address,,
2634,10115590,14094862,registered_address,registered address,,
2635,10115594,14096913,registered_address,registered address,,
2636,10115621,14097869,registered_address,registered address,,
2637,10115642,14098975,registered_address,registered address,,
2638,10115689,14091810,registered_address,registered address,,
2639,10115791,14093325,registered_address,registered address,,
2640,10115858,14106928,registered_address,registered address,,
2641,10115920,14090800,registered_address,registered address,,
2642,10115973,14107398,registered_address,registered address,,
2643,10116063,14094114,registered_address,registered address,,
2644,10116108,14101062,registered_address,registered address,,
2645,10116110,14094862,registered_address,registered address,,
2646,10116112,14104053,registered_address,registered address,,
2647,10116173,14100630,registered_address,registered address,,
2648,10116181,14100630,registered_address,registered address,,
2649,10116252,14094633,registered_address,registered address,,
2650,10116257,14107399,registered_address,registered address,,
2651,10116286,14091429,registered_address,registered address,,
2652,10116390,14100584,registered_address,registered address,,
2653,10116392,14100584,registered_address,registered address,,
2654,10116412,14091822,registered_address,registered address,,
2655,10116423,14061173,registered_address,registered address,,
2656,10116547,14098772,registered_address,registered address,,
2657,10116548,14092183,registered_address,registered address,,
2658,10116580,14093597,registered_address,registered address,,
2659,10116602,14099155,registered_address,registered address,,
2660,10116682,14095542,registered_address,registered address,,
2661,10116688,14093794,registered_address,registered address,,
2662,10116760,14098401,registered_address,registered address,,
2663,10116706,14098915,registered_address,registered address,,
2664,10116847,14094862,registered_address,registered address,,
2665,10151360,14092933,registered_address,registered address,,
2666,10116954,14093794,registered_address,registered address,,
2667,10117265,14097800,registered_address,registered address,,
2668,10117534,14101062,registered_address,registered address,,
2669,10117439,14093794,registered_address,registered address,,
2670,10117460,14090984,registered_address,registered address,,
2671,10117469,14091439,registered_address,registered address,,
2672,10117734,14091577,registered_address,registered address,,
2673,10117632,14092236,registered_address,registered address,,
2674,10117693,14104240,registered_address,registered address,,
2675,10117703,14107242,registered_address,registered address,,
2676,10117717,14091439,registered_address,registered address,,
2677,10117794,14104437,registered_address,registered address,,
2678,10117817,14091004,registered_address,registered address,,
2679,10117912,14093794,registered_address,registered address,,
2680,10118102,14097993,registered_address,registered address,,
2681,10118275,14093794,registered_address,registered address,,
2682,10118338,14100630,registered_address,registered address,,
2683,10118346,14095695,registered_address,registered address,,
2684,10118396,14093414,registered_address,registered address,,
2685,10118476,14097370,registered_address,registered address,,
2686,10118568,14094538,registered_address,registered address,,
2687,10118574,14108323,registered_address,registered address,,
2688,10118593,14095786,registered_address,registered address,,
2689,10118632,14091720,registered_address,registered address,,
2690,10118649,14091439,registered_address,registered address,,
2691,10118710,14092567,registered_address,registered address,,
2692,10118722,14097868,registered_address,registered address,,
2693,10118737,14105621,registered_address,registered address,,
2694,10118760,14095059,registered_address,registered address,,
2695,10118786,14104320,registered_address,registered address,,
2696,10118805,14097800,registered_address,registered address,,
2697,10118862,14094862,registered_address,registered address,,
2698,10118819,14098253,registered_address,registered address,,
2699,10118825,14098269,registered_address,registered address,,
2700,10118834,14096292,registered_address,registered address,,
2701,10118845,14100772,registered_address,registered address,,
2702,10118924,14096294,registered_address,registered address,,
2703,10118972,14105600,registered_address,registered address,,
2704,10119112,14108254,registered_address,registered address,,
2705,10119188,14097800,registered_address,registered address,,
2706,10119291,14091641,registered_address,registered address,,
2707,10119459,14095252,registered_address,registered address,,
2708,10119223,14093181,registered_address,registered address,,
2709,10119279,14103684,registered_address,registered address,,
2710,10119327,14105608,registered_address,registered address,,
2711,10119352,14103271,registered_address,registered address,,
2712,10119358,14107399,registered_address,registered address,,
2713,10119370,14104469,registered_address,registered address,,
2714,10119428,14109079,registered_address,registered address,,
2715,10119521,14091577,registered_address,registered address,,
2716,10119564,14098270,registered_address,registered address,,
2717,10119590,14091847,registered_address,registered address,,
2718,10119616,14093414,registered_address,registered address,,
2719,10119844,14101062,registered_address,registered address,,
2720,10119863,14101062,registered_address,registered address,,
2721,10119882,14102392,registered_address,registered address,,
2722,10119917,14099667,registered_address,registered address,,
2723,10120045,14095107,registered_address,registered address,,
2724,10120095,14092182,registered_address,registered address,,
2725,10120120,14092237,registered_address,registered address,,
2726,10120185,14095118,registered_address,registered address,,
2727,10156808,14095947,registered_address,registered address,,
2728,10120438,14092236,registered_address,registered address,,
2729,10157038,14095641,registered_address,registered address,,
2730,10120575,14107399,registered_address,registered address,,
2731,10120658,14097922,registered_address,registered address,,
2732,10157110,14097233,registered_address,registered address,,
2733,10120876,14093181,registered_address,registered address,,
2734,10120895,14091439,registered_address,registered address,,
2735,10120907,14093248,registered_address,registered address,,
2736,10121003,14093927,registered_address,registered address,,
2737,10120946,14094538,registered_address,registered address,,
2738,10120992,14092243,registered_address,registered address,,
2739,10157512,14094236,registered_address,registered address,,
2740,10121024,14104228,registered_address,registered address,,
2741,10121168,14090984,registered_address,registered address,,
2742,10121254,14092182,registered_address,registered address,,
2743,10121301,14092076,registered_address,registered address,,
2744,10121357,14097520,registered_address,registered address,,
2745,10121641,14094862,registered_address,registered address,,
2746,10121689,14091545,registered_address,registered address,,
2747,10157783,14108375,registered_address,registered address,,
2748,10121705,14105805,registered_address,registered address,,
2749,10122014,14095533,registered_address,registered address,,
2750,10122035,14100569,registered_address,registered address,,
2751,10122076,14098838,registered_address,registered address,,
2752,10122144,14094738,registered_address,registered address,,
2753,10122147,14105034,registered_address,registered address,,
2754,10122148,14108569,registered_address,registered address,,
2755,10122208,14096420,registered_address,registered address,,
2756,10158072,14093801,registered_address,registered address,,
2757,10158093,14091545,registered_address,registered address,,
2758,10122304,14093181,registered_address,registered address,,
2759,10122320,14093181,registered_address,registered address,,
2760,10158403,14104670,registered_address,registered address,,
2761,10158409,14104670,registered_address,registered address,,
2762,10122365,14090965,registered_address,registered address,,
2763,10122379,14093794,registered_address,registered address,,
2764,10122393,14099155,registered_address,registered address,,
2765,10122397,14104521,registered_address,registered address,,
2766,10122415,14105776,registered_address,registered address,,
2767,10122419,14091041,registered_address,registered address,,
2768,10122602,14091822,registered_address,registered address,,
2769,10122648,14091439,registered_address,registered address,,
2770,10122701,14097364,registered_address,registered address,,
2771,10158681,14103480,registered_address,registered address,,
2772,10122778,14102451,registered_address,registered address,,
2773,10122863,14101341,registered_address,registered address,,
2774,10122918,14091912,registered_address,registered address,,
2775,10123081,14061173,registered_address,registered address,,
2776,10123060,14099667,registered_address,registered address,,
2777,10123084,14094538,registered_address,registered address,,
2778,10123097,14094114,registered_address,registered address,,
2779,10123105,14094114,registered_address,registered address,,
2780,10123298,14095253,registered_address,registered address,,
2781,10123189,14097079,registered_address,registered address,,
2782,10123236,14098269,registered_address,registered address,,
2783,10123351,14103519,registered_address,registered address,,
2784,10123380,14104810,registered_address,registered address,,
2785,10123456,14091439,registered_address,registered address,,
2786,10123475,14093248,registered_address,registered address,,
2787,10123566,14093414,registered_address,registered address,,
2788,10123731,14108266,registered_address,registered address,,
2789,10123797,14061173,registered_address,registered address,,
2790,10123798,14096875,registered_address,registered address,,
2791,10123974,14105600,registered_address,registered address,,
2792,10124165,14092447,registered_address,registered address,,
2793,10124245,14092183,registered_address,registered address,,
2794,10124296,14091439,registered_address,registered address,,
2795,10159164,14092252,registered_address,registered address,,
2796,10124468,14099401,registered_address,registered address,,
2797,10124531,14093319,registered_address,registered address,,
2798,10124566,14097233,registered_address,registered address,,
2799,10124686,14094000,registered_address,registered address,,
2800,10124692,14108915,registered_address,registered address,,
2801,10124759,14094066,registered_address,registered address,,
2802,10124825,14095252,registered_address,registered address,,
2803,10124861,14097922,registered_address,registered address,,
2804,10124901,14092024,registered_address,registered address,,
2805,10124899,14091375,registered_address,registered address,,
2806,10124924,14094725,registered_address,registered address,,
2807,10124964,14094955,registered_address,registered address,,
2808,10159873,14093801,registered_address,registered address,,
2809,10159940,14104138,registered_address,registered address,,
2810,10125077,14105989,registered_address,registered address,,
2811,10125122,14100994,registered_address,registered address,,
2812,10125126,14108061,registered_address,registered address,,
2813,10125150,14108286,registered_address,registered address,,
2814,10125284,14098778,registered_address,registered address,,
2815,10125296,14100853,registered_address,registered address,,
2816,10125327,14092167,registered_address,registered address,,
2817,10125339,14101062,registered_address,registered address,,
2818,10125360,14094626,registered_address,registered address,,
2819,10125381,14098921,registered_address,registered address,,
2820,10125382,14108443,registered_address,registered address,,
2821,10125402,14108364,registered_address,registered address,,
2822,10125428,14091439,registered_address,registered address,,
2823,10125545,14061173,registered_address,registered address,,
2824,10125507,14102837,registered_address,registered address,,
2825,10125570,14108915,registered_address,registered address,,
2826,10125541,14097800,registered_address,registered address,,
2827,10125546,14107362,registered_address,registered address,,
2828,10125596,14103129,registered_address,registered address,,
2829,10125763,14094815,registered_address,registered address,,
2830,10125829,14095618,registered_address,registered address,,
2831,10125908,14096315,registered_address,registered address,,
2832,10125925,14095786,registered_address,registered address,,
2833,10125929,14093230,registered_address,registered address,,
2834,10125935,14091957,registered_address,registered address,,
2835,10125959,14097766,registered_address,registered address,,
2836,10160190,14092160,registered_address,registered address,,
2837,10126020,14092076,registered_address,registered address,,
2838,10126028,14096456,registered_address,registered address,,
2839,10126156,14106418,registered_address,registered address,,
2840,10126041,14107841,registered_address,registered address,,
2841,10126098,14095786,registered_address,registered address,,
2842,10160251,14090685,registered_address,registered address,,
2843,10126113,14099155,registered_address,registered address,,
2844,10126295,14108447,registered_address,registered address,,
2845,10126511,14108061,registered_address,registered address,,
2846,10126365,14090774,registered_address,registered address,,
2847,10126378,14094214,registered_address,registered address,,
2848,10126430,14094275,registered_address,registered address,,
2849,10126493,14061173,registered_address,registered address,,
2850,10126537,14098995,registered_address,registered address,,
2851,10126716,14096565,registered_address,registered address,,
2852,10126733,14095947,registered_address,registered address,,
2853,10126790,14104614,registered_address,registered address,,
2854,10160627,14095947,registered_address,registered address,,
2855,10126846,14104987,registered_address,registered address,,
2856,10126876,14094798,registered_address,registered address,,
2857,10126901,14097718,registered_address,registered address,,
2858,10126913,14092798,registered_address,registered address,,
2859,10126922,14094863,registered_address,registered address,,
2860,10126923,14095346,registered_address,registered address,,
2861,10126955,14093144,registered_address,registered address,,
2862,10126971,14104632,registered_address,registered address,,
2863,10127016,14093090,registered_address,registered address,,
2864,10127148,14104438,registered_address,registered address,,
2865,10127176,14095440,registered_address,registered address,,
2866,10127264,14090789,registered_address,registered address,,
2867,10127291,14100330,registered_address,registered address,,
2868,10160739,14104895,registered_address,registered address,,
2869,10127327,14092272,registered_address,registered address,,
2870,10127703,14108320,registered_address,registered address,,
2871,10127450,14103462,registered_address,registered address,,
2872,10127458,14108334,registered_address,registered address,,
2873,10127843,14091577,registered_address,registered address,,
2874,10127856,14091577,registered_address,registered address,,
2875,10127903,14098010,registered_address,registered address,,
2876,10127920,14104614,registered_address,registered address,,
2877,10128148,14102996,registered_address,registered address,,
2878,10128387,14095252,registered_address,registered address,,
2879,10128395,14098782,registered_address,registered address,,
2880,10128458,14105712,registered_address,registered address,,
2881,10128562,14105328,registered_address,registered address,,
2882,10128511,14092443,registered_address,registered address,,
2883,10128547,14092076,registered_address,registered address,,
2884,10128743,14092554,registered_address,registered address,,
2885,10128638,14091439,registered_address,registered address,,
2886,10128652,14091377,registered_address,registered address,,
2887,10128659,14095984,registered_address,registered address,,
2888,10128691,14102996,registered_address,registered address,,
2889,10128839,14091439,registered_address,registered address,,
2890,10128860,14103119,registered_address,registered address,,
2891,10128874,14107078,registered_address,registered address,,
2892,10129103,14090619,registered_address,registered address,,
2893,10128899,14093508,registered_address,registered address,,
2894,10128949,14107076,registered_address,registered address,,
2895,10128998,14099155,registered_address,registered address,,
2896,10129251,14091957,registered_address,registered address,,
2897,10129143,14106554,registered_address,registered address,,
2898,10129197,14095636,registered_address,registered address,,
2899,10129199,14092076,registered_address,registered address,,
2900,10129204,14105434,registered_address,registered address,,
2901,10129339,14104000,registered_address,registered address,,
2902,10129557,14092252,registered_address,registered address,,
2903,10129526,14094870,registered_address,registered address,,
2904,10129541,14103499,registered_address,registered address,,
2905,10160648,14094470,registered_address,registered address,,
2906,10130060,14091193,registered_address,registered address,,
2907,10130103,14104239,registered_address,registered address,,
2908,10130260,14097800,registered_address,registered address,,
2909,10130477,14105600,registered_address,registered address,,
2910,10130516,14104895,registered_address,registered address,,
2911,10130801,14092933,registered_address,registered address,,
2912,10130642,14092076,registered_address,registered address,,
2913,10130643,14092076,registered_address,registered address,,
2914,10160523,14094245,registered_address,registered address,,
2915,10130876,14108026,registered_address,registered address,,
2916,10131035,14099155,registered_address,registered address,,
2917,10131093,14091577,registered_address,registered address,,
2918,10131160,14104380,registered_address,registered address,,
2919,10131229,14096201,registered_address,registered address,,
2920,10131431,14092252,registered_address,registered address,,
2921,10131274,14090700,registered_address,registered address,,
2922,10131333,14095666,registered_address,registered address,,
2923,10131390,14109133,registered_address,registered address,,
2924,10131415,14105284,registered_address,registered address,,
2925,10131468,14097367,registered_address,registered address,,
2926,10131473,14094451,registered_address,registered address,,
2927,10131483,14098273,registered_address,registered address,,
2928,10131520,14093072,registered_address,registered address,,
2929,10131552,14101062,registered_address,registered address,,
2930,10131596,14100034,registered_address,registered address,,
2931,10131624,14094493,registered_address,registered address,,
2932,10131625,14091256,registered_address,registered address,,
2933,10131779,14106741,registered_address,registered address,,
2934,10131796,14096742,registered_address,registered address,,
2935,10131815,14099997,registered_address,registered address,,
2936,10131943,14104086,registered_address,registered address,,
2937,10132220,14097233,registered_address,registered address,,
2938,10132261,14100814,registered_address,registered address,,
2939,10160265,14094470,registered_address,registered address,,
2940,10132304,14097233,registered_address,registered address,,
2941,10132352,14103284,registered_address,registered address,,
2942,10132380,14091636,registered_address,registered address,,
2943,10132389,14095828,registered_address,registered address,,
2944,10132403,14103954,registered_address,registered address,,
2945,10132420,14105620,registered_address,registered address,,
2946,10132506,14093450,registered_address,registered address,,
2947,10132572,14106952,registered_address,registered address,,
2948,10132653,14095786,registered_address,registered address,,
2949,10132712,14091069,registered_address,registered address,,
2950,10132729,14098435,registered_address,registered address,,
2951,10132878,14094333,registered_address,registered address,,
2952,10132883,14094527,registered_address,registered address,,
2953,10132902,14101366,registered_address,registered address,,
2954,10132928,14097735,registered_address,registered address,,
2955,10132975,14091030,registered_address,registered address,,
2956,10133020,14099994,registered_address,registered address,,
2957,10133023,14100606,registered_address,registered address,,
2958,10133065,14106111,registered_address,registered address,,
2959,10133239,14108354,registered_address,registered address,,
2960,10133253,14106470,registered_address,registered address,,
2961,10133264,14104614,registered_address,registered address,,
2962,10133287,14095599,registered_address,registered address,,
2963,10133380,14093736,registered_address,registered address,,
2964,10133478,14103773,registered_address,registered address,,
2965,10133514,14099757,registered_address,registered address,,
2966,10133581,14098719,registered_address,registered address,,
2967,10133602,14094094,registered_address,registered address,,
2968,10133727,14104614,registered_address,registered address,,
2969,10133760,14104033,registered_address,registered address,,
2970,10133780,14093181,registered_address,registered address,,
2971,10133786,14098270,registered_address,registered address,,
2972,10133795,14097233,registered_address,registered address,,
2973,10133802,14092236,registered_address,registered address,,
2974,10133832,14096873,registered_address,registered address,,
2975,10133921,14103532,registered_address,registered address,,
2976,10133922,14096071,registered_address,registered address,,
2977,10133923,14090792,registered_address,registered address,,
2978,10133929,14107468,registered_address,registered address,,
2979,10133935,14099073,registered_address,registered address,,
2980,10133942,14091091,registered_address,registered address,,
2981,10133945,14091230,registered_address,registered address,,
2982,10133949,14103220,registered_address,registered address,,
2983,10133952,14103910,registered_address,registered address,,
2984,10159973,14105409,registered_address,registered address,,
2985,10133977,14092334,registered_address,registered address,,
2986,10133978,14095947,registered_address,registered address,,
2987,10134001,14108827,registered_address,registered address,,
2988,10134004,14095375,registered_address,registered address,,
2989,10134007,14097985,registered_address,registered address,,
2990,10134111,14090984,registered_address,registered address,,
2991,10134018,14092507,registered_address,registered address,,
2992,10134021,14105548,registered_address,registered address,,
2993,10159945,14095252,registered_address,registered address,,
2994,10134116,14101311,registered_address,registered address,,
2995,10134123,14093069,registered_address,registered address,,
2996,10134125,14100318,registered_address,registered address,,
2997,10134133,14100357,registered_address,registered address,,
2998,10134135,14108231,registered_address,registered address,,
2999,10134152,14097414,registered_address,registered address,,
3000,10134157,14105237,registered_address,registered address,,
3001,10134159,14098701,registered_address,registered address,,
3002,10134163,14091647,registered_address,registered address,,
3003,10134182,14101034,registered_address,registered address,,
3004,10134184,14106439,registered_address,registered address,,
3005,10134219,14096172,registered_address,registered address,,
3006,10134255,14108815,registered_address,registered address,,
3007,10134305,14102828,registered_address,registered address,,
3008,10134318,14103327,registered_address,registered address,,
3009,10134354,14095613,registered_address,registered address,,
3010,10134393,14099617,registered_address,registered address,,
3011,10134403,14104938,registered_address,registered address,,
3012,10134420,14101303,registered_address,registered address,,
3013,10134478,14094445,registered_address,registered address,,
3014,10134495,14096100,registered_address,registered address,,
3015,10134501,14095252,registered_address,registered address,,
3016,10134502,14099837,registered_address,registered address,,
3017,10134562,14095789,registered_address,registered address,,
3018,10134570,14095769,registered_address,registered address,,
3019,10134600,14103192,registered_address,registered address,,
3020,10134601,14108791,registered_address,registered address,,
3021,10134616,14108321,registered_address,registered address,,
3022,10134623,14091905,registered_address,registered address,,
3023,10134644,14108811,registered_address,registered address,,
3024,10134657,14093626,registered_address,registered address,,
3025,10134724,14099973,registered_address,registered address,,
3026,10134730,14096588,registered_address,registered address,,
3027,10134738,14103698,registered_address,registered address,,
3028,10134741,14109095,registered_address,registered address,,
3029,10134774,14104501,registered_address,registered address,,
3030,10134797,14099347,registered_address,registered address,,
3031,10134855,14107456,registered_address,registered address,,
3032,10134865,14091164,registered_address,registered address,,
3033,10134876,14094114,registered_address,registered address,,
3034,10134890,14097279,registered_address,registered address,,
3035,10134892,14109079,registered_address,registered address,,
3036,10134902,14108550,registered_address,registered address,,
3037,10134918,14092004,registered_address,registered address,,
3038,10134921,14104257,registered_address,registered address,,
3039,10134926,14094571,registered_address,registered address,,
3040,10134958,14091514,registered_address,registered address,,
3041,10134982,14105451,registered_address,registered address,,
3042,10134999,14091577,registered_address,registered address,,
3043,10135007,14091770,registered_address,registered address,,
3044,10135009,14107400,registered_address,registered address,,
3045,10135016,14107578,registered_address,registered address,,
3046,10135021,14091577,registered_address,registered address,,
3047,10135043,14092919,registered_address,registered address,,
3048,10135072,14096541,registered_address,registered address,,
3049,10135093,14108906,registered_address,registered address,,
3050,10135112,14093249,registered_address,registered address,,
3051,10135101,14105064,registered_address,registered address,,
3052,10135262,14108446,registered_address,registered address,,
3053,10135279,14095302,registered_address,registered address,,
3054,10135339,14096818,registered_address,registered address,,
3055,10135381,14094332,registered_address,registered address,,
3056,10135410,14103524,registered_address,registered address,,
3057,10135465,14093228,registered_address,registered address,,
3058,10135468,14103282,registered_address,registered address,,
3059,10135470,14107039,registered_address,registered address,,
3060,10135500,14091577,registered_address,registered address,,
3061,10135520,14098001,registered_address,registered address,,
3062,10135531,14103965,registered_address,registered address,,
3063,10135535,14106022,registered_address,registered address,,
3064,10135536,14105505,registered_address,registered address,,
3065,10135565,14106433,registered_address,registered address,,
3066,10135582,14091630,registered_address,registered address,,
3067,10135606,14101062,registered_address,registered address,,
3068,10135629,14106419,registered_address,registered address,,
3069,10135702,14095061,registered_address,registered address,,
3070,10159610,14104895,registered_address,registered address,,
3071,10135746,14108278,registered_address,registered address,,
3072,10135767,14104736,registered_address,registered address,,
3073,10135775,14100717,registered_address,registered address,,
3074,10135827,14094895,registered_address,registered address,,
3075,10135828,14095224,registered_address,registered address,,
3076,10135830,14100203,registered_address,registered address,,
3077,10135863,14096001,registered_address,registered address,,
3078,10135893,14098223,registered_address,registered address,,
3079,10135897,14092462,registered_address,registered address,,
3080,10135921,14108213,registered_address,registered address,,
3081,10135970,14108828,registered_address,registered address,,
3082,10136021,14104614,registered_address,registered address,,
3083,10136087,14108052,registered_address,registered address,,
3084,10159635,14104670,registered_address,registered address,,
3085,10136111,14100598,registered_address,registered address,,
3086,10136116,14092311,registered_address,registered address,,
3087,10136146,14094098,registered_address,registered address,,
3088,10136163,14105117,registered_address,registered address,,
3089,10136204,14104614,registered_address,registered address,,
3090,10136209,14104614,registered_address,registered address,,
3091,10136232,14090972,registered_address,registered address,,
3092,10136312,14101245,registered_address,registered address,,
3093,10136350,14101062,registered_address,registered address,,
3094,10136424,14092917,registered_address,registered address,,
3095,10136456,14097923,registered_address,registered address,,
3096,10136546,14096902,registered_address,registered address,,
3097,10136568,14107400,registered_address,registered address,,
3098,10159432,14096202,registered_address,registered address,,
3099,10136578,14091099,registered_address,registered address,,
3100,10136582,14098709,registered_address,registered address,,
3101,10136595,14093325,registered_address,registered address,,
3102,10136598,14095572,registered_address,registered address,,
3103,10136599,14101367,registered_address,registered address,,
3104,10136610,14097435,registered_address,registered address,,
3105,10136631,14093228,registered_address,registered address,,
3106,10136654,14103785,registered_address,registered address,,
3107,10159335,14094308,registered_address,registered address,,
3108,10136722,14093886,registered_address,registered address,,
3109,10136728,14104895,registered_address,registered address,,
3110,10159304,14107971,registered_address,registered address,,
3111,10136764,14108418,registered_address,registered address,,
3112,10136781,14090785,registered_address,registered address,,
3113,10136845,14108602,registered_address,registered address,,
3114,10136985,14097233,registered_address,registered address,,
3115,10136926,14090984,registered_address,registered address,,
3116,10136920,14092668,registered_address,registered address,,
3117,10136933,14094634,registered_address,registered address,,
3118,10159281,14104895,registered_address,registered address,,
3119,10137034,14104966,registered_address,registered address,,
3120,10137057,14105047,registered_address,registered address,,
3121,10137124,14093866,registered_address,registered address,,
3122,10137137,14103524,registered_address,registered address,,
3123,10137154,14108889,registered_address,registered address,,
3124,10137190,14092578,registered_address,registered address,,
3125,10137273,14094999,registered_address,registered address,,
3126,10137279,14105439,registered_address,registered address,,
3127,10137284,14106897,registered_address,registered address,,
3128,10137383,14093304,registered_address,registered address,,
3129,10137431,14098723,registered_address,registered address,,
3130,10137439,14108126,registered_address,registered address,,
3131,10137472,14104895,registered_address,registered address,,
3132,10137580,14095969,registered_address,registered address,,
3133,10137639,14101514,registered_address,registered address,,
3134,10137640,14105358,registered_address,registered address,,
3135,10137654,14094641,registered_address,registered address,,
3136,10137659,14103498,registered_address,registered address,,
3137,10137743,14098739,registered_address,registered address,,
3138,10137768,14107830,registered_address,registered address,,
3139,10137769,14092665,registered_address,registered address,,
3140,10137776,14092400,registered_address,registered address,,
3141,10137825,14099489,registered_address,registered address,,
3142,10137843,14092504,registered_address,registered address,,
3143,10137951,14097233,registered_address,registered address,,
3144,10137946,14093306,registered_address,registered address,,
3145,10137988,14094083,registered_address,registered address,,
3146,10159141,14095252,registered_address,registered address,,
3147,10138124,14096061,registered_address,registered address,,
3148,10138133,14104266,registered_address,registered address,,
3149,10138254,14096904,registered_address,registered address,,
3150,10138311,14102259,registered_address,registered address,,
3151,10138341,14108669,registered_address,registered address,,
3152,10138350,14105427,registered_address,registered address,,
3153,10138352,14107760,registered_address,registered address,,
3154,10138365,14096043,registered_address,registered address,,
3155,10138402,14097184,registered_address,registered address,,
3156,10138455,14091574,registered_address,registered address,,
3157,10138493,14107094,registered_address,registered address,,
3158,10138511,14104600,registered_address,registered address,,
3159,10138517,14097118,registered_address,registered address,,
3160,10138519,14106311,registered_address,registered address,,
3161,10138523,14095505,registered_address,registered address,,
3162,10138537,14105471,registered_address,registered address,,
3163,10138542,14095115,registered_address,registered address,,
3164,10138543,14095653,registered_address,registered address,,
3165,10138554,14103646,registered_address,registered address,,
3166,10138620,14101486,registered_address,registered address,,
3167,10138638,14092544,registered_address,registered address,,
3168,10138857,14105415,registered_address,registered address,,
3169,10138643,14101062,registered_address,registered address,,
3170,10138737,14092076,registered_address,registered address,,
3171,10138842,14093181,registered_address,registered address,,
3172,10138813,14105415,registered_address,registered address,,
3173,10138989,14092919,registered_address,registered address,,
3174,10139050,14107108,registered_address,registered address,,
3175,10139064,14097156,registered_address,registered address,,
3176,10139072,14107387,registered_address,registered address,,
3177,10139091,14099384,registered_address,registered address,,
3178,10139120,14097442,registered_address,registered address,,
3179,10139124,14025684,registered_address,registered address,,
3180,10139141,14095446,registered_address,registered address,,
3181,10139152,14025684,registered_address,registered address,,
3182,10159032,14094953,registered_address,registered address,,
3183,10139166,14091760,registered_address,registered address,,
3184,10139176,14092891,registered_address,registered address,,
3185,10139196,14109044,registered_address,registered address,,
3186,10139203,14098963,registered_address,registered address,,
3187,10139368,14094858,registered_address,registered address,,
3188,10139472,14092725,registered_address,registered address,,
3189,10139499,14107578,registered_address,registered address,,
3190,10139504,14099763,registered_address,registered address,,
3191,10139508,14098720,registered_address,registered address,,
3192,10139579,14105831,registered_address,registered address,,
3193,10139630,14098721,registered_address,registered address,,
3194,10139662,14092868,registered_address,registered address,,
3195,10139797,14097802,registered_address,registered address,,
3196,10139706,14107701,registered_address,registered address,,
3197,10139718,14105363,registered_address,registered address,,
3198,10139729,14025684,registered_address,registered address,,
3199,10139869,14107393,registered_address,registered address,,
3200,10139873,14099701,registered_address,registered address,,
3201,10139874,14108269,registered_address,registered address,,
3202,10139877,14099188,registered_address,registered address,,
3203,10139886,14094567,registered_address,registered address,,
3204,10139892,14107304,registered_address,registered address,,
3205,10139894,14097273,registered_address,registered address,,
3206,10139902,14103650,registered_address,registered address,,
3207,10139903,14096972,registered_address,registered address,,
3208,10158901,14093045,registered_address,registered address,,
3209,10139923,14103196,registered_address,registered address,,
3210,10139924,14096911,registered_address,registered address,,
3211,10139928,14092058,registered_address,registered address,,
3212,10139933,14096020,registered_address,registered address,,
